item_id,figure1,figure2,figure3,figure4,figure5,figure6,figure7,figure8,choice1,choice2,choice3,choice4,solution,masked_idx,seq_order,choice_order,pattern,trial_type
1772,quote,hashtag,less-than,exclamation,and,and,exclamation,less-than,quote,exclamation,and,less-than,less-than,7,31265740,2013,ABCDEEDC,experiment
1894,slash,angle-up,equals,percent,plus,plus,percent,equals,slash,percent,angle-up,equals,equals,7,56137024,0321,ABCDEEDC,experiment
1712,hashtag,equals,percent,asterisk,greater-than,greater-than,asterisk,percent,greater-than,equals,percent,asterisk,percent,7,75024136,3012,ABCDEEDC,experiment
1723,tilde,percent,hashtag,minus,at,at,minus,hashtag,minus,hashtag,percent,at,hashtag,7,26170345,3012,ABCDEEDC,experiment
1715,at,less-than,percent,plus,tilde,tilde,plus,percent,tilde,percent,at,less-than,percent,7,10623457,3210,ABCDEEDC,experiment
1812,angle-up,percent,hashtag,dollar-sign,quote,quote,dollar-sign,hashtag,angle-up,percent,quote,hashtag,hashtag,7,35746210,2013,ABCDEEDC,experiment
1872,hashtag,angle-up,dollar-sign,at,quote,quote,at,dollar-sign,quote,at,angle-up,dollar-sign,dollar-sign,7,31527604,0231,ABCDEEDC,experiment
1725,slash,greater-than,exclamation,quote,plus,plus,quote,exclamation,plus,greater-than,quote,exclamation,exclamation,7,16702354,0321,ABCDEEDC,experiment
1685,equals,asterisk,greater-than,dollar-sign,percent,percent,dollar-sign,greater-than,asterisk,equals,greater-than,percent,greater-than,7,72304165,3210,ABCDEEDC,experiment
1851,and,at,dollar-sign,asterisk,hashtag,hashtag,asterisk,dollar-sign,asterisk,at,and,dollar-sign,dollar-sign,7,50612374,1032,ABCDEEDC,experiment
1849,at,greater-than,slash,minus,tilde,tilde,minus,slash,slash,minus,greater-than,at,slash,7,72506314,1023,ABCDEEDC,experiment
1908,at,percent,exclamation,equals,and,and,equals,exclamation,exclamation,and,equals,percent,exclamation,7,34760125,2310,ABCDEEDC,experiment
1805,and,greater-than,dollar-sign,angle-up,hashtag,hashtag,angle-up,dollar-sign,angle-up,and,hashtag,dollar-sign,dollar-sign,7,41275063,2031,ABCDEEDC,experiment
1760,hashtag,dollar-sign,greater-than,percent,minus,minus,percent,greater-than,hashtag,greater-than,percent,minus,greater-than,7,04163752,1023,ABCDEEDC,experiment
2435,asterisk,greater-than,at,percent,minus,dollar-sign,less-than,hashtag,hashtag,at,minus,less-than,hashtag,7,32154067,2013,ABCDEFGH,experiment
2590,plus,minus,dollar-sign,tilde,at,percent,equals,slash,equals,slash,at,minus,slash,7,56370124,0123,ABCDEFGH,experiment
2439,minus,and,exclamation,equals,tilde,slash,greater-than,less-than,slash,exclamation,tilde,less-than,less-than,7,65012734,0213,ABCDEFGH,experiment
2570,percent,tilde,greater-than,quote,plus,dollar-sign,less-than,hashtag,dollar-sign,less-than,percent,hashtag,hashtag,7,02135674,0213,ABCDEFGH,experiment
2627,at,minus,less-than,and,percent,dollar-sign,greater-than,equals,greater-than,dollar-sign,equals,minus,equals,7,03647512,3210,ABCDEFGH,experiment
2533,slash,less-than,tilde,quote,asterisk,equals,minus,at,slash,at,tilde,equals,at,7,30756124,2103,ABCDEFGH,experiment
2411,exclamation,angle-up,tilde,slash,and,at,minus,plus,angle-up,plus,minus,tilde,plus,7,31546072,1032,ABCDEFGH,experiment
2596,dollar-sign,less-than,slash,percent,minus,tilde,plus,hashtag,slash,hashtag,dollar-sign,tilde,hashtag,7,40762135,3021,ABCDEFGH,experiment
2595,slash,less-than,equals,percent,hashtag,angle-up,minus,exclamation,slash,exclamation,hashtag,percent,exclamation,7,57026413,3120,ABCDEFGH,experiment
2400,at,dollar-sign,minus,quote,asterisk,plus,tilde,slash,plus,asterisk,slash,quote,slash,7,36451270,2301,ABCDEFGH,experiment
2568,equals,quote,percent,slash,and,at,hashtag,greater-than,equals,and,greater-than,at,greater-than,7,07421635,2103,ABCDEFGH,experiment
2611,angle-up,quote,slash,equals,exclamation,plus,tilde,at,at,equals,slash,angle-up,at,7,41730562,1203,ABCDEFGH,experiment
2544,percent,angle-up,and,plus,asterisk,tilde,at,slash,percent,asterisk,and,slash,slash,7,40725631,1032,ABCDEFGH,experiment
2404,less-than,quote,plus,greater-than,hashtag,equals,tilde,asterisk,hashtag,greater-than,quote,asterisk,asterisk,7,40273156,2301,ABCDEFGH,experiment
2626,at,asterisk,plus,exclamation,dollar-sign,hashtag,slash,minus,minus,dollar-sign,slash,plus,minus,7,36071245,3102,ABCDEFGH,experiment
2461,less-than,at,plus,quote,angle-up,tilde,exclamation,percent,exclamation,percent,quote,tilde,percent,7,54613720,0132,ABCDEFGH,experiment
2433,tilde,hashtag,asterisk,equals,less-than,at,quote,exclamation,hashtag,quote,exclamation,less-than,exclamation,7,71426530,0312,ABCDEFGH,experiment
2572,minus,hashtag,greater-than,tilde,at,and,percent,dollar-sign,dollar-sign,and,percent,minus,dollar-sign,7,03567124,0321,ABCDEFGH,experiment
2459,asterisk,exclamation,hashtag,less-than,greater-than,slash,equals,plus,exclamation,asterisk,plus,hashtag,plus,7,76143502,0123,ABCDEFGH,experiment
2489,less-than,equals,angle-up,plus,minus,exclamation,asterisk,greater-than,less-than,exclamation,angle-up,greater-than,greater-than,7,03615472,2013,ABCDEFGH,experiment
