item_id,figure1,figure2,figure3,figure4,figure5,figure6,figure7,figure8,choice1,choice2,choice3,choice4,solution,masked_idx,seq_order,choice_order,pattern,trial_type
1710,greater-than,dollar-sign,percent,equals,slash,slash,equals,percent,equals,percent,greater-than,dollar-sign,percent,7,47651032,0312,ABCDEEDC,experiment
1809,at,percent,plus,less-than,tilde,tilde,less-than,plus,percent,less-than,plus,tilde,plus,7,40765231,1320,ABCDEEDC,experiment
1890,less-than,equals,angle-up,dollar-sign,exclamation,exclamation,dollar-sign,angle-up,exclamation,dollar-sign,angle-up,equals,angle-up,7,05361472,0132,ABCDEEDC,experiment
1807,slash,plus,minus,quote,percent,percent,quote,minus,percent,minus,plus,slash,minus,7,51320476,1302,ABCDEEDC,experiment
1744,quote,angle-up,greater-than,minus,at,at,minus,greater-than,minus,quote,greater-than,angle-up,greater-than,7,23640715,3201,ABCDEEDC,experiment
1759,and,exclamation,asterisk,hashtag,slash,slash,hashtag,asterisk,exclamation,asterisk,hashtag,slash,asterisk,7,53602174,2130,ABCDEEDC,experiment
1703,angle-up,plus,equals,tilde,quote,quote,tilde,equals,plus,tilde,equals,quote,equals,7,15307264,0213,ABCDEEDC,experiment
1797,plus,exclamation,and,angle-up,less-than,less-than,angle-up,and,exclamation,and,angle-up,plus,and,7,05647213,3210,ABCDEEDC,experiment
1750,hashtag,dollar-sign,asterisk,angle-up,tilde,tilde,angle-up,asterisk,asterisk,hashtag,dollar-sign,angle-up,asterisk,7,53016274,2103,ABCDEEDC,experiment
1684,angle-up,at,exclamation,and,tilde,tilde,and,exclamation,exclamation,at,tilde,and,exclamation,7,70532614,2103,ABCDEEDC,experiment
1854,dollar-sign,quote,minus,less-than,angle-up,angle-up,less-than,minus,minus,angle-up,less-than,quote,minus,7,20671345,3021,ABCDEEDC,experiment
1896,slash,plus,and,at,tilde,tilde,at,and,and,at,tilde,slash,and,7,43072516,0312,ABCDEEDC,experiment
1720,tilde,less-than,at,quote,dollar-sign,dollar-sign,quote,at,tilde,less-than,at,dollar-sign,at,7,45316207,1032,ABCDEEDC,experiment
2575,dollar-sign,plus,at,asterisk,minus,angle-up,quote,exclamation,asterisk,exclamation,plus,angle-up,exclamation,7,73425601,3201,ABCDEFGH,experiment
2518,minus,exclamation,and,equals,dollar-sign,less-than,angle-up,slash,less-than,slash,and,exclamation,slash,7,56271043,3201,ABCDEFGH,experiment
2478,asterisk,equals,dollar-sign,at,quote,plus,less-than,and,dollar-sign,plus,quote,and,and,7,27310654,3120,ABCDEFGH,experiment
2481,plus,greater-than,minus,exclamation,less-than,angle-up,dollar-sign,and,dollar-sign,minus,angle-up,and,and,7,16230547,2301,ABCDEFGH,experiment
2512,tilde,percent,asterisk,hashtag,at,quote,equals,angle-up,tilde,angle-up,percent,at,angle-up,7,20673514,1032,ABCDEFGH,experiment
2412,exclamation,asterisk,minus,tilde,percent,quote,angle-up,at,at,exclamation,quote,asterisk,at,7,71065342,0312,ABCDEFGH,experiment
2402,exclamation,and,less-than,slash,dollar-sign,tilde,asterisk,plus,exclamation,slash,plus,less-than,plus,7,65231470,1203,ABCDEFGH,experiment
2553,greater-than,at,slash,hashtag,tilde,asterisk,dollar-sign,and,at,and,asterisk,hashtag,and,7,72014356,0231,ABCDEFGH,experiment
2423,at,percent,tilde,asterisk,exclamation,quote,less-than,greater-than,quote,tilde,greater-than,percent,greater-than,7,62041753,1320,ABCDEFGH,experiment
2495,exclamation,minus,at,slash,greater-than,percent,dollar-sign,plus,percent,dollar-sign,plus,exclamation,plus,7,15036742,3201,ABCDEFGH,experiment
2443,slash,hashtag,exclamation,dollar-sign,greater-than,asterisk,at,percent,slash,asterisk,percent,exclamation,percent,7,05364712,1230,ABCDEFGH,experiment
2426,asterisk,exclamation,less-than,dollar-sign,angle-up,minus,at,plus,asterisk,angle-up,plus,exclamation,plus,7,63417502,1032,ABCDEFGH,experiment
2464,minus,dollar-sign,plus,greater-than,hashtag,less-than,and,tilde,tilde,greater-than,hashtag,minus,tilde,7,07165423,1302,ABCDEFGH,experiment
2521,and,slash,quote,greater-than,less-than,exclamation,tilde,dollar-sign,and,dollar-sign,exclamation,greater-than,dollar-sign,7,40761352,3120,ABCDEFGH,experiment
2552,and,minus,quote,plus,less-than,slash,tilde,percent,less-than,percent,quote,tilde,percent,7,60213574,2013,ABCDEFGH,experiment
2434,at,tilde,exclamation,asterisk,slash,hashtag,less-than,angle-up,asterisk,tilde,exclamation,angle-up,angle-up,7,20743156,2310,ABCDEFGH,experiment
2444,at,equals,asterisk,greater-than,exclamation,and,slash,less-than,less-than,asterisk,slash,equals,less-than,7,43160572,0132,ABCDEFGH,experiment
2528,at,tilde,exclamation,greater-than,and,hashtag,less-than,quote,quote,exclamation,at,less-than,quote,7,01342675,1023,ABCDEFGH,experiment
2623,dollar-sign,minus,hashtag,asterisk,and,percent,plus,angle-up,plus,and,percent,angle-up,angle-up,7,54703612,3201,ABCDEFGH,experiment
2496,less-than,minus,hashtag,asterisk,tilde,slash,exclamation,quote,less-than,quote,slash,asterisk,quote,7,36457210,3210,ABCDEFGH,experiment
