item_id,figure1,figure2,figure3,figure4,figure5,figure6,figure7,figure8,choice1,choice2,choice3,choice4,solution,masked_idx,seq_order,choice_order,pattern,trial_type
1869,minus,exclamation,quote,hashtag,angle-up,angle-up,hashtag,quote,exclamation,minus,angle-up,quote,quote,7,12067345,0231,ABCDEEDC,experiment
1705,exclamation,equals,and,slash,angle-up,angle-up,slash,and,exclamation,equals,and,slash,and,7,73120564,3120,ABCDEEDC,experiment
1785,equals,and,exclamation,tilde,greater-than,greater-than,tilde,exclamation,greater-than,and,exclamation,equals,exclamation,7,56372140,2103,ABCDEEDC,experiment
1842,asterisk,minus,greater-than,slash,exclamation,exclamation,slash,greater-than,greater-than,slash,asterisk,minus,greater-than,7,71463520,1203,ABCDEEDC,experiment
1781,dollar-sign,tilde,slash,less-than,hashtag,hashtag,less-than,slash,less-than,slash,hashtag,dollar-sign,slash,7,71302654,0231,ABCDEEDC,experiment
1700,exclamation,percent,and,asterisk,angle-up,angle-up,asterisk,and,angle-up,exclamation,percent,and,and,7,06347152,3102,ABCDEEDC,experiment
1844,percent,angle-up,asterisk,and,less-than,less-than,and,asterisk,and,angle-up,asterisk,less-than,asterisk,7,42150637,1230,ABCDEEDC,experiment
1897,asterisk,plus,minus,and,less-than,less-than,and,minus,minus,asterisk,and,plus,minus,7,41605327,0321,ABCDEEDC,experiment
1884,plus,equals,exclamation,and,at,at,and,exclamation,at,exclamation,plus,and,exclamation,7,52743016,2130,ABCDEEDC,experiment
1879,minus,and,plus,slash,less-than,less-than,slash,plus,plus,minus,and,less-than,plus,7,42103765,3201,ABCDEEDC,experiment
1795,greater-than,hashtag,percent,dollar-sign,less-than,less-than,dollar-sign,percent,percent,greater-than,hashtag,less-than,percent,7,67014253,1023,ABCDEEDC,experiment
1721,at,minus,less-than,plus,asterisk,asterisk,plus,less-than,at,asterisk,plus,less-than,less-than,7,16503742,1230,ABCDEEDC,experiment
1790,hashtag,plus,angle-up,and,equals,equals,and,angle-up,angle-up,hashtag,equals,plus,angle-up,7,16350472,1320,ABCDEEDC,experiment
1746,percent,less-than,hashtag,and,quote,quote,and,hashtag,less-than,hashtag,quote,percent,hashtag,7,43562071,1023,ABCDEEDC,experiment
1858,tilde,angle-up,equals,minus,greater-than,greater-than,minus,equals,angle-up,greater-than,tilde,equals,equals,7,76514320,2013,ABCDEEDC,experiment
1859,asterisk,slash,dollar-sign,angle-up,exclamation,exclamation,angle-up,dollar-sign,slash,angle-up,dollar-sign,asterisk,dollar-sign,7,07651432,3012,ABCDEEDC,experiment
2449,minus,percent,less-than,dollar-sign,tilde,hashtag,greater-than,plus,plus,hashtag,dollar-sign,greater-than,plus,7,64237150,0123,ABCDEFGH,experiment
2442,asterisk,dollar-sign,angle-up,tilde,quote,minus,slash,plus,angle-up,slash,minus,plus,plus,7,41256703,3120,ABCDEFGH,experiment
2516,quote,exclamation,hashtag,minus,asterisk,less-than,dollar-sign,equals,minus,hashtag,dollar-sign,equals,equals,7,61340527,2031,ABCDEFGH,experiment
2629,greater-than,minus,slash,tilde,at,equals,quote,angle-up,tilde,equals,angle-up,minus,angle-up,7,14206537,0213,ABCDEFGH,experiment
2428,exclamation,angle-up,dollar-sign,asterisk,tilde,hashtag,less-than,slash,less-than,hashtag,slash,angle-up,slash,7,67420351,2103,ABCDEFGH,experiment
2515,plus,asterisk,equals,minus,quote,hashtag,tilde,percent,asterisk,quote,plus,percent,percent,7,73406215,2310,ABCDEFGH,experiment
2639,at,minus,equals,tilde,slash,dollar-sign,asterisk,quote,slash,equals,quote,minus,quote,7,27015634,1230,ABCDEFGH,experiment
2409,slash,quote,dollar-sign,tilde,hashtag,asterisk,greater-than,percent,percent,dollar-sign,greater-than,asterisk,percent,7,24513760,0123,ABCDEFGH,experiment
2432,greater-than,asterisk,less-than,slash,angle-up,and,at,exclamation,exclamation,slash,angle-up,less-than,exclamation,7,25730416,1023,ABCDEFGH,experiment
2490,tilde,slash,exclamation,hashtag,plus,minus,equals,at,minus,tilde,slash,at,at,7,64521370,3102,ABCDEFGH,experiment
2424,less-than,quote,asterisk,slash,at,greater-than,dollar-sign,tilde,dollar-sign,at,tilde,greater-than,tilde,7,62043157,1230,ABCDEFGH,experiment
2581,equals,greater-than,exclamation,dollar-sign,percent,plus,tilde,hashtag,percent,exclamation,hashtag,dollar-sign,hashtag,7,41652073,0231,ABCDEFGH,experiment
2599,exclamation,asterisk,angle-up,at,minus,slash,percent,and,minus,slash,and,exclamation,and,7,50613742,3201,ABCDEFGH,experiment
2545,equals,hashtag,at,exclamation,slash,minus,quote,less-than,hashtag,exclamation,less-than,quote,less-than,7,25136740,1320,ABCDEFGH,experiment
2532,angle-up,at,less-than,greater-than,dollar-sign,slash,quote,equals,dollar-sign,slash,less-than,equals,equals,7,65370124,3102,ABCDEFGH,experiment
2483,exclamation,equals,at,plus,and,slash,angle-up,minus,equals,slash,minus,exclamation,minus,7,67204531,2130,ABCDEFGH,experiment
2613,slash,less-than,greater-than,tilde,angle-up,and,asterisk,equals,asterisk,equals,less-than,and,equals,7,73421605,1023,ABCDEFGH,experiment
2484,at,greater-than,less-than,plus,quote,slash,dollar-sign,angle-up,angle-up,plus,at,quote,angle-up,7,31264057,1032,ABCDEFGH,experiment
2637,quote,dollar-sign,exclamation,equals,angle-up,minus,plus,at,minus,plus,dollar-sign,at,at,7,06743521,0321,ABCDEFGH,experiment
2431,less-than,quote,greater-than,and,equals,plus,angle-up,exclamation,equals,plus,exclamation,and,exclamation,7,63451702,3120,ABCDEFGH,experiment
